SMILES,IC50(microM)
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2OP(O)(O)=O,17.1
OC(=O)[C@H](Cc1ccccc1)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,17.4
CC(=O)N1CCC(CC1)N(CCN1CCOCC1)C(=S)Nc1ccc(C)cc1,17.9
Cc1nc(N2CCC(C)(CN)CC2)c(C)c(=O)n1-c1ccc2ccccc2c1,18.0
Cc1nc(N2CCC(C)(N)CC2)c(C)c(=O)n1-c1ccc2ccccc2c1Cl,18.0
COc1ccccc1C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,18.33
Nc1nc(cc(=O)n1-c1cccc(Cl)c1Cl)N1CCC(N)(O)CC1,19.0
NC(NC(=O)c1ccccc1)=NCc1ccc2OCOc2c1,19.0
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)c(C)c(=O)n1-c1cccc(Cl)c1Cl,19.0
Clc1ccc(NC(=O)N2CCc3cc(ccc23)S(=O)(=O)N2CCN(CC2)c2cccc(Cl)c2)cc1,19.1
Fc1ccc(cc1)C(=O)Nc1ccc(cc1)-c1ccc(NC(=O)c2ccc(F)cc2)cn1,19.74
Cc1cccc(C)c1-c1cc(ccc1O)-c1ccc(\C=C\C(O)=O)cc1Cl,19.9
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2OP(O)(O)=O,19.9
CCCc1cc(O)cc(O)c1C(=O)Oc1cc(O)c(C(O)=O)c(CCC)c1,>20.0
CCCc1cc(OC)cc(OC)c1C(O)=O,>20.0
CCCN(CC1CC1)C(=O)CCC(=O)Nc1cccc(c1)-c1c(I)c2cc(C(O)=O)c(O)cc2n1C,>20.0
Fc1ccc(NC(=O)c2ccc([nH]2)-c2ccc(cc2)C(=O)Nc2ccc(F)cc2)cc1,20.26
OC(=O)C1CC=CCC1C(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,20.3
OC(=O)[C@H](Cc1ccc(O)cc1)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,20.6
CC(C)CC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,20.7
CCOc1cc(O)c(cc1CN1CCC=C(C1)n1c2ccccc2[nH]c1=O)C(=O)\C=C\c1ccc(Cl)cc1Cl,20.87
OC(=O)CN1C(=S)S\C(=C/c2cn(nc2-c2ccc3ccccc3c2)-c2ccccc2)C1=O,20.91
CC1(N)CCN(CC1)c1nc(F)c(-c2cccc(F)c2)c(n1)C(N)=O,21.0
O=C(OC1CSSC1)c1ccoc1,21.45
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OC(C(O)=O)C(O)=O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(N)=O,22.0
CNc1nc(cnc1-c1cccc(Cl)c1Cl)N1CCC(C)(N)CC1,22.0
[O-][N+](=O)c1cccc(c1)C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,22.25
O=C(OC1CSSC1)c1ccco1,22.29
OC(=O)c1cccc(NN=C2C(=O)Nc3ccc(cc23)C(=O)NCc2ccc(Cl)cc2)c1,22.3
Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1ccc2N(CCc2c1)C(=O)Cc1ccccc1,22.8
OC(=O)c1ccccc1NN=C1C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1ccc(Cl)c(c1)C(F)(F)F,22.9
CCOS(=O)(=O)\C=C\c1ccc(O[C@@H]2CNC[C@H]2Oc2ccc(\C=C\S(=O)(=O)OCC)cc2)cc1,23.5
C(Nc1ccc2nsnc2c1)c1cccs1,23.92
[O-][N+](=O)c1ccc(cc1)C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,24.58
CC(C)(C)C#Cc1cc2nsnc2cc1N,25.8
Cn1c(c(I)c2cc(C(O)=O)c(O)cc12)-c1cccc(NC(=O)CCC(=O)Nc2nccs2)c1,26.0
C(Nc1ccc2nsnc2c1)c1ccccc1,26.51
COC(=O)c1cc(ccc1O)C#Cc1ccc(NC(=O)C(O)=O)cc1,27.3
CC1(C)Cc2c(C1)c1C(=O)OC(O)Cc1c(C=O)c2O,29.0
OC(=O)C(=O)Nc1ccc(cc1)-c1ccccc1,29.0
[O-][N+](=O)c1cc2nsnc2cc1C#C,29.95
Cn1c(c(-c2cn(CCC(=O)Nc3ccc(cc3)-c3ccccc3)nn2)c2cc(C(O)=O)c(O)cc12)-c1ccccc1,30.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C#Cc1c(oc2cc(O)c(cc12)C(O)=O)-c1ccccc1,30.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(cc1F)C(F)(F)F,>30.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(cc1Cl)C(F)(F)F,>30.0
OC(=O)C(=O)Nc1ccc(CCc2ccccc2)cc1,>30.0
OC(=O)C(=O)Nc1ccc(CCc2ccc(cc2)C(F)(F)F)cc1,>30.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(cc1C(F)(F)F)C(F)(F)F,>30.0
OC(=O)C(=O)Nc1ccc(\C=C/c2ccccc2)cc1,>30.0
OC(=O)C(=O)Nc1ccc(\C=C/c2ccc(cc2)C(F)(F)F)cc1,>30.0
C(Nc1ccc2nsnc2c1)c1ccccn1,30.62
OC(=O)c1cc2c(C#C)c(oc2cc1O)-c1ccccc1,31.0
CCN(CC)C(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)COC(=O)[C@@H]1CCCN1C(C)=O)C(C)C,31.9
OC(=O)CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1ccc(F)cc1,31.9
OP(O)(=O)C(F)(F)c1ccc(COc2cccc(OCc3ccc(cc3)C(F)(F)P(O)(O)=O)c2)cc1,32.0
CCN(CC)C(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)COC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,33.2
OC(=O)[C@H](Cc1ccc(O)cc1)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,33.3
O=C(N\N=C\c1coc2ccccc2c1=O)c1cc2ccccc2o1,33.4
CO[C@H]1O[C@H](COCc2cn(CCCCCOc3ccc(O)c(c3)C(O)=O)nn2)[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,34.5
OC(=O)CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1ccccc1F,34.6
COc1cccc(c1)C(=O)OCCCCC#Cc1ccc(cc1)C(=O)OC1CSSC1,34.62
CO[C@H]1O[C@H](Cn2cc(CNc3nc(OC)c4ncn(Cc5cn(C[C@H]6O[C@H](OC)[C@H](OCc7ccccc7)[C@@H](OCc7ccccc7)[C@H]6OCc6ccccc6)nn5)c4n3)nn2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,35.7
OC(=O)c1cc2c(-c3cn(CCCC(=O)Nc4cccc5ccccc45)nn3)c(oc2cc1O)-c1ccccc1,36.0
CCOc1ccc(Oc2ccc(cc2)-c2cnc(o2)-c2cc(O)c(O)c(Br)c2Br)cc1,>36.8
CCN(CC)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)COC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,36.8
OC(=O)CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,37.3
OC(=O)CCC(=O)N1CCCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,37.3
OC(=O)CCC(NC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1)C(O)=O,37.6
COc1ccc(Oc2ccc(cc2)-c2cnc(o2)-c2cc(O)c(O)c(Br)c2Br)cc1,>37.7
COc1cccc(c1)C#Cc1c(oc2cc(O)c(cc12)C(O)=O)-c1ccccc1,38.0
Cc1ccc(Oc2ccc(cc2)-c2cnc(o2)-c2cc(O)c(O)c(Br)c2Br)cc1,>38.9
Nc1ccc2nsnc2c1,39.13
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6sc(N)nc6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,>40.0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nc7ccccc7nc6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,>40.0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nccnc6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,>40.0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cncnc6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,>40.0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cn[nH]c6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,>40.0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnn(c6C(C)(C)[C@@H]5CC[C@@]34C)-c3ccccc3)[C@@H]2C1)C(O)=O,>40.0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnoc6C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,>40.0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,>40.0
Cc1cc(ccc1-n1[nH]c(cc1=O)C(O)=O)S(O)(=O)=O,41.0
COCCNC(=O)c1cccc(N\N=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)NC(C)C)c1,42.38
Nc1cc2nsnc2cc1Br,42.39
CCCCCCCCCCCCCCCc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c1C(=O)Oc1cc(C)c(C(O)=O)c(O)c1,>44.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(O)c(Br)c1,44.5
CCN1\C(Sc2ccccc12)=C1\SC(=S)N(CC=C)C1=O,45.18
OS([O-])(=O)=c1ccc2[nH+]c(=O)\c(=N/Nc3ccccc3[N+]([O-])=O)c2c1,46.8
Nc1nc2ccc(Sc3cccc(Cl)c3Cl)nc2[nH]1,47.0
CC1Cc2cc(ccc2N1C(=O)C(F)(F)F)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,47.0
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,47.26
CN(C)c1cc(O)c(cc1C#Cc1cccc(NC(=O)C(O)=O)c1)C(O)=O,47.5
CC(C)(C)OC(=O)N[C@@H](COCc1cn(nn1)[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1)C(O)=O,47.6
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,49.6
COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(CNC(=O)c2ccccc2)nn1,>50.0
OC(=O)[C@H](Cc1ccc(O)cc1)n1cc(CNC(=O)c2ccccc2)nn1,>50.0
OC[C@@H](C(O)=O)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,>50.0
C[C@@H](O)[C@@H](CO)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,>50.0
OC[C@@H](C(O)=O)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,>50.0
C[C@@H](O)[C@@H](C(O)=O)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,>50.0
OC(=O)c1cc2sc(Nc3cccc(Br)c3)nc2cc1O,50.0
OC[C@H]1O[C@@H](O[C@H]2COC(=O)C2)[C@H](O)[C@@H](O)[C@@H]1O,>50.0
CCCCc1ccc(NS(=O)(=O)c2ccc3NC(=O)c4cccc2c34)cc1,>50.0
COc1ccc(cc1)N1CCN(CC1)C(C(C)NC(=O)C(=O)NCc1ccco1)c1cccs1,>50.0
CC(NC(=O)C(=O)NCc1cccnc1)C(N1CCN(CC1)c1ccc(F)cc1)c1cccs1,>50.0
Oc1c(O)c(Br)c(Cc2c(Br)c(O)c(O)c(Br)c2Br)c(Br)c1Br,>50.0
COC(=O)c1ccc(cc1O)C#Cc1ccc(NC(=O)C(O)=O)cc1,>50.0
COC(=O)c1cc(C#Cc2ccc(NC(=O)C(O)=O)cc2)c(cc1O)N(C)C,>50.0
COC(=O)c1cc(C#Cc2cccc(NC(=O)C(O)=O)c2)c(cc1O)N(C)C,>50.0
CC(C)(C)c1ccc(cc1)C#Cc1ccc(NC(=O)C(O)=O)cc1,>50.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(OC(F)(F)F)cc1,>50.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1cccc(c1)C(F)(F)F,>50.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(cc1)C(F)(F)F,>50.0
NS(=O)(=O)c1ccc(cc1)C#Cc1ccc(NC(=O)C(O)=O)cc1,>50.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(O)cc1,>50.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(cc1)C#N,>50.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F,>50.0
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc2ccccc2c1,>50.0
CC(C)(C)OC(=O)Nc1ccc(cc1)C#Cc1ccc(NC(=O)C(O)=O)cc1,>50.0
Cc1nc(C)n(-c2cccc(Cl)c2Cl)c(=O)c1NC1CCC(C)(N)CC1,>50.0
Cc1c(nc(N)n(-c2cccc(Cl)c2Cl)c1=O)N1CCC2(CCC[C@@H]2N)CC1,>50.0
O=C(Nc1ccc(cc1)-c1ccc(NC(=O)c2ccco2)cc1)c1ccco1,52.07
COC(=O)c1ccc(cc1)C#Cc1ccc(NC(=O)C(O)=O)cc1,52.6
OC(=O)C(=O)Nc1ccc(cc1)C#Cc1ccc(cc1)C(O)=O,52.6
C[C@H]1CN(C[C@@H](C)N1)c1ncc(c(N)n1)-c1ccc(Cl)c(Cl)c1,54.0
CO[C@H]1O[C@H](COCc2cn(CCCCOc3ccc(O)c(c3)C(O)=O)nn2)[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,54.3
CCOS(=O)(=O)\C=C\c1ccc(O[C@@H]2CNC[C@@H]2Oc2ccc(\C=C\S(=O)(=O)OCC)cc2)cc1,55.2
OC(=O)C(=O)c1ccc(cc1)-n1cc(CO[C@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,55.4
Cn1c(c(I)c2cc(C(O)=O)c(O)cc12)-c1cccc(NC(=O)CCC(O)=O)c1,56.0
CC(C)(C)OC(=O)NCC#Cc1ccc(NC(=O)C(O)=O)cc1,58.0
OCCCN1C(C(C(=O)c2ccc(Br)cc2)C(=O)C1=O)c1ccc(Br)cc1,58.9
OP(O)(=O)C(F)(F)c1ccc(COc2ccccc2OCc2ccc(cc2)C(F)(F)P(O)(O)=O)cc1,60.0
CCOC(=O)CNC(=O)N1CCc2cc(ccc12)S(=O)(=O)N1CCN(CC1)c1cccc(Cl)c1,60.3
C[C@@H]1C[C@@H]2[C@@](C)(CC[C@]3(C)C4=CC=c5c(cc(O)c(O)c5=C)[C@]4(C)CC[C@@]23C)CC1=O,61.6
CC1(N)CCN(CC1)c1cnc(Oc2cccc(Cl)c2Cl)c(N)n1,64.427
OC(=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(O)(=O)=O,66.5
OC(=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1ccc(Cl)cc1,66.5
CN(C)S(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3[N+]([O-])=O)c2c1,66.5
[O-][N+](=O)c1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NCc1ccccn1,66.5
[O-][N+](=O)c1ccccc1N\N=C1/C(=O)Nc2ccccc12,66.5
Clc1ccccc1N\N=C1/C(=O)Nc2ccccc12,66.5
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)c2c1,66.5
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3nc4ccccc4s3)c2c1,66.5
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(=O)NCc3cccnc3)c2c1,66.5
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(=O)NCc3ccco3)c2c1,66.5
CCOC(=O)c1cccc(N\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)NC(C)C)c1,66.5
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=C/Nc3cccc(c3)C(O)=O)c2c1,66.5
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=C/Nc3ccc(cc3)C(O)=O)c2c1,66.5
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3cccc(c3)C(N)=O)c2c1,66.5
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3cccc(c3)C(=O)NCc3cccnc3)c2c1,66.5
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3cccc(c3)C(=O)NCc3ccco3)c2c1,66.5
COC(=O)c1ccccc1N\C=C1/C(=O)Nc2ccc(cc12)S(=O)(=O)NC(C)C,66.5
CC(C)NS(=O)(=O)c1ccc2NC(=O)\C(=C/Nc3ccccc3C(O)=O)c2c1,66.5
OC(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3Cl)c2c1,66.5
COC(=O)c1ccc2cc(ccc2c1)C(=O)Nc1c(O)cccc1C(O)=O,66.5
OC(=O)c1ccc2cc(ccc2c1)C(=O)Nc1c(O)cccc1C(O)=O,66.5
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3cccc4ccccc34)c2c1,66.5
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3cc(Cl)ccc3Cl)c2c1,66.5
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccc(Cl)cc3Cl)c2c1,66.5
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3c(Cl)cccc3Cl)c2c1,66.5
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3c(F)c(F)c(F)c(F)c3F)c2c1,66.5
OS(=O)(=O)c1ccc2NC(=O)\C(=N/Nc3ccccc3C(F)(F)F)c2c1,66.5
COC(=O)c1ccc2cc(ccc2c1)C(=O)Nc1cc(cc(c1)C(=O)OC)C(=O)OC,66.5
CCc1ccccc1N\N=C1/C(=O)Nc2ccc(cc12)S(O)(=O)=O,66.5
OC(=O)C(=O)Nc1cccc(c1)C#Cc1ccccc1,69.0
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5CCOC[C@H]5COc34)nc2CO)[C@@H]1N,0.008
C[C@@H]1OCC2(CCN(CC2)c2nc3[nH]nc(-c4ccncc4)c3c(=O)n2C)[C@@H]1N,0.008
Cn1c(nc2[nH]nc(Sc3cccc(Cl)c3Cl)c2c1=O)N1CCC(C)(CN)CC1,0.008
CO[C@H]1CC2COc3c(Sc4cnc(N5CCC6(CO[C@@H](C)[C@H]6N)CC5)c(CO)n4)ccnc3N2C1,0.008
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@H](O)CC5COc34)nc2CO)[C@@H]1N,0.008
CO[C@@H]1C[C@@H]2COc3c(Sc4cnc(N5CCC6(CO[C@@H](C)[C@H]6N)CC5)c(CO)n4)ccnc3N2C1,0.008
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@H](C[C@H]5COc34)OC3COC3)nc2CO)[C@@H]1N,0.008
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@](C)(O)C[C@H]5COc34)nc2CO)[C@@H]1N,0.008
NC1C2CC2CC11CCN(CC1)c1cnc(Sc2ccnc(N)c2Cl)c(N)n1,0.0083
COCOC[C@H]1C[C@H]2COc3c(Sc4ncc(nc4N)N4CCC5(Cc6ncccc6[C@H]5N)CC4)ccnc3N2C1,0.008400000000000001
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4ccc(F)cc34)c3nccn23)[C@@H]1N,0.008400000000000001
C[C@@H]1CCC2(CCN(CC2)c2cnc(Sc3ccnc(N)c3Cl)c(N)n2)[C@@H]1N,0.009
CO[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1cnc(Sc2cccnc2C(F)(F)F)c(N)n1,0.009
C[C@H]1C[C@@H](N)C2(C1)CCN(CC2)c1nc2[nH]nc(-c3ccncc3)c2c(=O)n1C,0.009
Cc1nc(N)ccc1-c1n[nH]c2nc(N3CCC4(CC(F)(F)C[C@H]4N)CC3)n(C)c(=O)c12,0.009
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4cc(Cl)ccc34)c3nccn23)[C@@H]1N,0.009
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3cccc(Cl)c3Cl)c(=O)[nH]2)[C@@H]1N,0.009
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4c(F)cccc34)c3nccn23)[C@@H]1N,0.0091
N[C@@H]1CCCC11CCN(CC1)c1cnc(Sc2cc(N)nc(Cl)c2Cl)c(N)n1,0.009300000000000001
COC[C@H]1C[C@H]2COc3c(Sc4ncc(nc4N)N4CCC5(CO[C@@H](C)[C@H]5N)CC4)ccnc3N2C1,0.0094
Cc1nc(N2CCC3(C[C@@H](O)C[C@H]3N)CC2)n2cnnc2c1-c1cccc(Cl)c1Cl,0.0094
Cc1nc(N2CCC3(CCC[C@H]3N)CC2)n2ccnc2c1Sc1ccc(N)nc1C(F)(F)F,0.0099
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4c(NC(C)=O)cccc34)c3nccn23)[C@@H]1N,0.01
CCOc1nccc(Sc2cnc(N3CCC4(CO[C@@H](C)[C@H]4N)CC3)n(C)c2=O)c1Cl,0.01
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5C[C@H](C[C@H]5COc34)n3cccn3)nc2CO)[C@@H]1N,0.01
C[C@@H]1OCC2(CCN(CC2)c2ncc(Sc3ccnc4N5CCOC[C@@H]5COc34)nc2CO)[C@@H]1N,0.01
CO[C@H]1C[C@@H]2COc3c(Sc4cnc(N5CCC6(CO[C@@H](C)[C@H]6N)CC5)c(CO)n4)ccnc3N2C1,0.01
COCCO[C@H]1C[C@H]2COc3c(Sc4cnc(N5CCC6(CO[C@@H](C)[C@H]6N)CC5)c(CO)n4)ccnc3N2C1,0.01
C[C@@H](CO)NCc1cnc2c(Nc3cccc(c3C)-c3cccc(-c4nc5cc(CN6CC[C@H](C6)C(O)=O)cc(C#N)c5o4)c3C)nc(C)nc2c1,<0.01
C[C@H](O)CNCc1cnc2c(Nc3cccc(c3C)-c3cccc(-c4nc5cc(CN6CC[C@H](C6)C(O)=O)cc(C#N)c5o4)c3C)nc(C)nc2c1,<0.01
Cc1nc(Nc2cccc(c2C)-c2cccc(-c3nc4cc(CN5CC[C@](C)(C5)C(O)=O)cc(C#N)c4o3)c2C)c2ncc(CN3CC[C@@H](O)C3)cc2n1,<0.01
Cc1nc(Nc2cccc(c2C)-c2cccc(-c3nc4cc(CN5CC[C@](C)(C5)C(O)=O)cc(C#N)c4o3)c2C)c2ncc(CN3CC[C@@](C)(O)C3)cc2n1,<0.01
Cc1nc(Nc2cccc(c2C)-c2cccc(-c3nc4cc(CN5CC[C@](C)(C5)C(O)=O)cc(C#N)c4o3)c2C)c2ncc(CN3CC[C@](C)(O)C3)cc2n1,<0.01
C[C@@H](CO)NCc1cnc2c(Nc3cccc(c3C)-c3cccc(-c4nc5cc(CN6CC[C@](C)(C6)C(O)=O)cc(C#N)c5o4)c3C)nc(C)nc2c1,<0.01
C[C@H](O)CNCc1cnc2c(Nc3cccc(c3C)-c3cccc(-c4nc5cc(CN6CC[C@](C)(C6)C(O)=O)cc(C#N)c5o4)c3C)nc(C)nc2c1,<0.01
Cc1c(Nc2nc(nc3cc(CN4CC[C@@H](O)C4)cnc23)C(F)F)cccc1-c1cccc(-c2nc3cc(CN4CCC(CC4)C(O)=O)cc(C#N)c3o2)c1C,<0.01
Cc1c(Nc2nc(nc3cc(CN4CC[C@@H](O)C4)cnc23)C(F)F)cccc1-c1cccc(-c2nc3cc(CN4CC[C@H](C4)C(O)=O)cc(C#N)c3o2)c1C,<0.01
Cc1c(Nc2nc(nc3cc(CN4CC[C@@H](O)C4)cnc23)C(F)F)cccc1-c1cccc(-c2nc3cc(CN4CC[C@](C)(C4)C(O)=O)cc(C#N)c3o2)c1C,<0.01
Cc1c(Nc2nc(N)nc3cc(CN4CC[C@@H](O)C4)cnc23)cccc1-c1cccc(-c2nc3cc(CN4CCC(CC4)C(O)=O)cc(C#N)c3o2)c1C,<0.01
Cc1c(Nc2nc(nc3cc(CN4CC[C@@](C)(O)C4)cnc23)C(F)F)cccc1-c1cccc(-c2nc3cc(CN4CCC(CC4)C(O)=O)cc(C#N)c3o2)c1C,<0.01
Cc1c(Nc2nc(nc3cc(CN4CC[C@](C)(O)C4)cnc23)C(F)F)cccc1-c1cccc(-c2nc3cc(CN4CCC(CC4)C(O)=O)cc(C#N)c3o2)c1C,<0.01
CN(C)c1cc(O)c(cc1C#Cc1ccc(NC(=O)C(O)=O)cc1)C(O)=O,78.5
Cn1cc(CC(=O)Nc2cccc(c2)C#N)c2ccccc12,>80.0
CCc1ccc(NC(=O)Cc2cn(C)c3ccccc23)cc1,>80.0
